,Name2,Name1,ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Length,Name_Og,Name_Og2,Name_corr
2185,Location 48,Location 41,2093,Location 41 - Location 48,41,48,13,16963.0239,SACU.3,STMD.2,SACU.3-STMD.2
2186,Location 48,Location 29,1483,Location 29 - Location 48,29,48,27,33493.36511,MAL.7a,STMD.2,MAL.7a-STMD.2
2187,Location 48,Location 22,1119,Location 22 - Location 48,22,48,27,33624.81007,MAL.14,STMD.2,MAL.14-STMD.2
2188,Location 48,Location 48,2445,Location 48 - Location 48,48,48,1,0,STMD.2,STMD.2,STMD.2-STMD.2
2189,Location 48,Location 38,1932,Location 38 - Location 48,38,48,8,4712.08065,SACD.4,STMD.2,SACD.4-STMD.2
2190,Location 48,Location 44,2249,Location 44 - Location 48,44,48,13,18841.35662,SBE.u,STMD.2,SBE.u-STMD.2
2191,Location 48,Location 49,2500,Location 49 - Location 48,49,48,4,105.7732845,STMD.3,STMD.2,STMD.3-STMD.2
2192,Location 48,Location 39,1989,Location 39 - Location 48,39,48,13,16849.20917,SACU.1,STMD.2,SACU.1-STMD.2
2193,Location 48,Location 35,1776,Location 35 - Location 48,35,48,8,4823.666959,SACD.1,STMD.2,SACD.1-STMD.2
2194,Location 48,Location 42,2145,Location 42 - Location 48,42,48,13,16945.00302,SACU.4,STMD.2,SACU.4-STMD.2
2195,Location 48,Location 5,224,Location 5 - Location 48,5,48,16,37806.61409,BF.1,STMD.2,BF.1-STMD.2
2196,Location 48,Location 37,1880,Location 37 - Location 48,37,48,8,4712.08065,SACD.3,STMD.2,SACD.3-STMD.2
2197,Location 48,Location 8,372,Location 8 - Location 48,8,48,8,7226.557962,CCH.1,STMD.2,CCH.1-STMD.2
2198,Location 48,Location 40,2041,Location 40 - Location 48,40,48,13,16843.39393,SACU.2,STMD.2,SACU.2-STMD.2
2199,Location 48,Location 4,165,Location 4 - Location 48,4,48,9,61640.98226,Yolo Bypass @ I5,STMD.2,Yolo Bypass @ I5-STMD.2
2200,Location 48,Location 16,807,Location 16 - Location 48,16,48,27,33493.36511,MAL.10b,STMD.2,MAL.10b-STMD.2
2201,Location 48,Location 6,276,Location 6 - Location 48,6,48,16,37823.62088,BF.2,STMD.2,BF.2-STMD.2
2202,Location 48,Location 32,1639,Location 32 - Location 48,32,48,27,33567.16787,MAL.8b,STMD.2,MAL.8b-STMD.2
2203,Location 48,Location 31,1587,Location 31 - Location 48,31,48,27,33493.36511,MAL.8a,STMD.2,MAL.8a-STMD.2
2204,Location 48,Location 51,2613,Location 51 - Location 48,51,48,13,15331.33529,STMU.1,STMD.2,STMU.1-STMD.2
2205,Location 48,Location 50,2552,Location 50 - Location 48,50,48,4,96.6499018,STMD.4,STMD.2,STMD.4-STMD.2
2206,Location 48,Location 36,1828,Location 36 - Location 48,36,48,8,4793.96348,SACD.2,STMD.2,SACD.2-STMD.2
2207,Location 48,Location 3,123,Location 3 - Location 48,3,48,19,92162.30438,Verona,STMD.2,Verona-STMD.2
2208,Location 48,Location 23,1171,Location 23 - Location 48,23,48,27,33604.81594,MAL.17,STMD.2,MAL.17-STMD.2
2209,Location 48,Location 17,859,Location 17 - Location 48,17,48,27,33464.78754,MAL.11a,STMD.2,MAL.11a-STMD.2
2210,Location 48,Location 9,424,Location 9 - Location 48,9,48,8,7239.759478,CCH.2,STMD.2,CCH.2-STMD.2
2211,Location 48,Location 7,328,Location 7 - Location 48,7,48,16,37725.69611,BF.4,STMD.2,BF.4-STMD.2
2212,Location 48,Location 47,2394,Location 47 - Location 48,47,48,2,7.142205732,STMD.1,STMD.2,STMD.1-STMD.2
2213,Location 48,Location 46,2360,Location 46 - Location 48,46,48,20,22195.95167,SBGU.2,STMD.2,SBGU.2-STMD.2
2214,Location 48,Location 27,1379,Location 27 - Location 48,27,48,27,33254.06164,MAL.5,STMD.2,MAL.5-STMD.2
2215,Location 48,Location 52,2665,Location 52 - Location 48,52,48,13,15215.85051,STMU.2,STMD.2,STMU.2-STMD.2
2216,Location 48,Location 45,2308,Location 45 - Location 48,45,48,20,22097.98367,SBGD.2,STMD.2,SBGD.2-STMD.2
2217,Location 48,Location 25,1275,Location 25 - Location 48,25,48,27,33299.52863,MAL.2,STMD.2,MAL.2-STMD.2
2218,Location 48,Location 19,963,Location 19 - Location 48,19,48,27,33385.99871,MAL.12a,STMD.2,MAL.12a-STMD.2
2219,Location 48,Location 30,1535,Location 30 - Location 48,30,48,27,33583.13353,MAL.7b,STMD.2,MAL.7b-STMD.2
2220,Location 48,Location 43,2197,Location 43 - Location 48,43,48,13,18742.68014,SBE.d,STMD.2,SBE.d-STMD.2
2221,Location 48,Location 18,911,Location 18 - Location 48,18,48,27,33553.02414,MAL.11b,STMD.2,MAL.11b-STMD.2
2222,Location 48,Location 11,542,Location 11 - Location 48,11,48,22,23663.21253,GEO.u,STMD.2,GEO.u-STMD.2
2223,Location 48,Location 1,19,Location 1 - Location 48,1,48,19,155840.5013,Tisdale Weir,STMD.2,Tisdale Weir-STMD.2
2224,Location 48,Location 20,1015,Location 20 - Location 48,20,48,27,33493.36511,MAL.12b,STMD.2,MAL.12b-STMD.2
2225,Location 48,Location 34,1738,Location 34 - Location 48,34,48,22,32908.27967,MOK.u,STMD.2,MOK.u-STMD.2
2226,Location 48,Location 33,1686,Location 33 - Location 48,33,48,22,32804.41018,MOK.d,STMD.2,MOK.d-STMD.2
2227,Location 48,Location 21,1067,Location 21 - Location 48,21,48,27,33644.66045,MAL.13,STMD.2,MAL.13-STMD.2
2228,Location 48,Location 12,596,Location 12 - Location 48,12,48,24,47427.70074,LPS.d,STMD.2,LPS.d-STMD.2
2229,Location 48,Location 26,1327,Location 26 - Location 48,26,48,27,33279.49006,MAL.4,STMD.2,MAL.4-STMD.2
2230,Location 48,Location 2,71,Location 2 - Location 48,2,48,19,97427.5759,Yolo Bypass @ Fremont Weir,STMD.2,Yolo Bypass @ Fremont Weir-STMD.2
2231,Location 48,Location 13,648,Location 13 - Location 48,13,48,24,47342.09019,LPS.u,STMD.2,LPS.u-STMD.2
2232,Location 48,Location 10,490,Location 10 - Location 48,10,48,22,23745.0693,GEO.d,STMD.2,GEO.d-STMD.2
2233,Location 48,Location 24,1223,Location 24 - Location 48,24,48,27,33567.16787,MAL.18,STMD.2,MAL.18-STMD.2
2234,Location 48,Location 14,703,Location 14 - Location 48,14,48,27,33332.02158,MAL.1,STMD.2,MAL.1-STMD.2
2235,Location 48,Location 28,1431,Location 28 - Location 48,28,48,27,33209.26153,MAL.6,STMD.2,MAL.6-STMD.2
2236,Location 48,Location 15,755,Location 15 - Location 48,15,48,27,33409.70326,MAL.10a,STMD.2,MAL.10a-STMD.2
2237,Location 49,Location 35,1773,Location 35 - Location 49,35,49,5,4717.893674,SACD.1,STMD.3,SACD.1-STMD.3
2238,Location 49,Location 3,126,Location 3 - Location 49,3,49,22,92268.07766,Verona,STMD.3,Verona-STMD.3
2239,Location 49,Location 29,1480,Location 29 - Location 49,29,49,24,33387.59183,MAL.7a,STMD.3,MAL.7a-STMD.3
2240,Location 49,Location 33,1683,Location 33 - Location 49,33,49,19,32698.6369,MOK.d,STMD.3,MOK.d-STMD.3
2241,Location 49,Location 42,2148,Location 42 - Location 49,42,49,16,17050.7763,SACU.4,STMD.3,SACU.4-STMD.3
2242,Location 49,Location 41,2096,Location 41 - Location 49,41,49,16,17068.79718,SACU.3,STMD.3,SACU.3-STMD.3
2243,Location 49,Location 31,1584,Location 31 - Location 49,31,49,24,33387.59183,MAL.8a,STMD.3,MAL.8a-STMD.3
2244,Location 49,Location 25,1272,Location 25 - Location 49,25,49,24,33193.75535,MAL.2,STMD.3,MAL.2-STMD.3
2245,Location 49,Location 38,1929,Location 38 - Location 49,38,49,5,4606.307365,SACD.4,STMD.3,SACD.4-STMD.3
2246,Location 49,Location 44,2252,Location 44 - Location 49,44,49,16,18947.12991,SBE.u,STMD.3,SBE.u-STMD.3
2247,Location 49,Location 30,1532,Location 30 - Location 49,30,49,24,33477.36025,MAL.7b,STMD.3,MAL.7b-STMD.3
2248,Location 49,Location 23,1168,Location 23 - Location 49,23,49,24,33499.04265,MAL.17,STMD.3,MAL.17-STMD.3
2249,Location 49,Location 22,1116,Location 22 - Location 49,22,49,24,33519.03678,MAL.14,STMD.3,MAL.14-STMD.3
2250,Location 49,Location 16,804,Location 16 - Location 49,16,49,24,33387.59183,MAL.10b,STMD.3,MAL.10b-STMD.3
2251,Location 49,Location 5,227,Location 5 - Location 49,5,49,19,37912.38737,BF.1,STMD.3,BF.1-STMD.3
2252,Location 49,Location 34,1735,Location 34 - Location 49,34,49,19,32802.50639,MOK.u,STMD.3,MOK.u-STMD.3
2253,Location 49,Location 28,1428,Location 28 - Location 49,28,49,24,33103.48824,MAL.6,STMD.3,MAL.6-STMD.3
2254,Location 49,Location 27,1376,Location 27 - Location 49,27,49,24,33148.28836,MAL.5,STMD.3,MAL.5-STMD.3
2255,Location 49,Location 4,160,Location 4 - Location 49,4,49,4,61535.20898,Yolo Bypass @ I5,STMD.3,Yolo Bypass @ I5-STMD.3
2256,Location 49,Location 32,1636,Location 32 - Location 49,32,49,24,33461.39459,MAL.8b,STMD.3,MAL.8b-STMD.3
2257,Location 49,Location 39,1992,Location 39 - Location 49,39,49,16,16954.98245,SACU.1,STMD.3,SACU.1-STMD.3
2258,Location 49,Location 19,960,Location 19 - Location 49,19,49,24,33280.22543,MAL.12a,STMD.3,MAL.12a-STMD.3
2259,Location 49,Location 45,2305,Location 45 - Location 49,45,49,17,21992.21038,SBGD.2,STMD.3,SBGD.2-STMD.3
2260,Location 49,Location 51,2616,Location 51 - Location 49,51,49,16,15437.10857,STMU.1,STMD.3,STMU.1-STMD.3
2261,Location 49,Location 37,1877,Location 37 - Location 49,37,49,5,4606.307365,SACD.3,STMD.3,SACD.3-STMD.3
2262,Location 49,Location 36,1825,Location 36 - Location 49,36,49,5,4688.190196,SACD.2,STMD.3,SACD.2-STMD.3
2263,Location 49,Location 43,2200,Location 43 - Location 49,43,49,16,18848.45343,SBE.d,STMD.3,SBE.d-STMD.3
2264,Location 49,Location 1,22,Location 1 - Location 49,1,49,22,155946.2746,Tisdale Weir,STMD.3,Tisdale Weir-STMD.3
2265,Location 49,Location 49,2497,Location 49 - Location 49,49,49,1,0,STMD.3,STMD.3,STMD.3-STMD.3
2266,Location 49,Location 48,2448,Location 48 - Location 49,48,49,4,105.7732845,STMD.2,STMD.3,STMD.2-STMD.3
2267,Location 49,Location 40,2044,Location 40 - Location 49,40,49,16,16949.16722,SACU.2,STMD.3,SACU.2-STMD.3
2268,Location 49,Location 47,2396,Location 47 - Location 49,47,49,4,98.63107876,STMD.1,STMD.3,STMD.1-STMD.3
2269,Location 49,Location 46,2357,Location 46 - Location 49,46,49,17,22090.17839,SBGU.2,STMD.3,SBGU.2-STMD.3
2270,Location 49,Location 26,1324,Location 26 - Location 49,26,49,24,33173.71678,MAL.4,STMD.3,MAL.4-STMD.3
2271,Location 49,Location 52,2668,Location 52 - Location 49,52,49,16,15321.62379,STMU.2,STMD.3,STMU.2-STMD.3
2272,Location 49,Location 12,593,Location 12 - Location 49,12,49,21,47321.92746,LPS.d,STMD.3,LPS.d-STMD.3
2273,Location 49,Location 20,1012,Location 20 - Location 49,20,49,24,33387.59183,MAL.12b,STMD.3,MAL.12b-STMD.3
2274,Location 49,Location 50,2550,Location 50 - Location 49,50,49,2,9.123382699,STMD.4,STMD.3,STMD.4-STMD.3
2275,Location 49,Location 17,856,Location 17 - Location 49,17,49,24,33359.01425,MAL.11a,STMD.3,MAL.11a-STMD.3
2276,Location 49,Location 10,487,Location 10 - Location 49,10,49,19,23639.29601,GEO.d,STMD.3,GEO.d-STMD.3
2277,Location 49,Location 13,645,Location 13 - Location 49,13,49,21,47236.31691,LPS.u,STMD.3,LPS.u-STMD.3
2278,Location 49,Location 14,700,Location 14 - Location 49,14,49,24,33226.24829,MAL.1,STMD.3,MAL.1-STMD.3
2279,Location 49,Location 8,367,Location 8 - Location 49,8,49,3,7120.784678,CCH.1,STMD.3,CCH.1-STMD.3
2280,Location 49,Location 7,331,Location 7 - Location 49,7,49,19,37831.46939,BF.4,STMD.3,BF.4-STMD.3
2281,Location 49,Location 11,539,Location 11 - Location 49,11,49,19,23557.43924,GEO.u,STMD.3,GEO.u-STMD.3
2282,Location 49,Location 15,752,Location 15 - Location 49,15,49,24,33303.92997,MAL.10a,STMD.3,MAL.10a-STMD.3
2283,Location 49,Location 6,279,Location 6 - Location 49,6,49,19,37929.39417,BF.2,STMD.3,BF.2-STMD.3
2284,Location 49,Location 2,74,Location 2 - Location 49,2,49,22,97533.34918,Yolo Bypass @ Fremont Weir,STMD.3,Yolo Bypass @ Fremont Weir-STMD.3
2285,Location 49,Location 21,1064,Location 21 - Location 49,21,49,24,33538.88716,MAL.13,STMD.3,MAL.13-STMD.3
2286,Location 49,Location 24,1220,Location 24 - Location 49,24,49,24,33461.39459,MAL.18,STMD.3,MAL.18-STMD.3
2287,Location 49,Location 18,908,Location 18 - Location 49,18,49,24,33447.25085,MAL.11b,STMD.3,MAL.11b-STMD.3
2288,Location 49,Location 9,419,Location 9 - Location 49,9,49,3,7133.986193,CCH.2,STMD.3,CCH.2-STMD.3
2289,Location 5,Location 50,2593,Location 50 - Location 5,50,5,45,37903.26399,STMD.4,BF.1,STMD.4-BF.1
2290,Location 5,Location 38,1969,Location 38 - Location 5,38,5,45,42518.69474,SACD.4,BF.1,SACD.4-BF.1
2291,Location 5,Location 51,2622,Location 51 - Location 5,51,5,22,22475.2788,STMU.1,BF.1,STMU.1-BF.1
2292,Location 5,Location 41,2102,Location 41 - Location 5,41,5,22,22251.19814,SACU.3,BF.1,SACU.3-BF.1
2293,Location 5,Location 8,409,Location 8 - Location 5,8,5,45,39225.35092,CCH.1,BF.1,CCH.1-BF.1
2294,Location 5,Location 52,2676,Location 52 - Location 5,52,5,24,22590.76358,STMU.2,BF.1,STMU.2-BF.1
2295,Location 5,Location 46,2368,Location 46 - Location 5,46,5,28,31869.86376,SBGU.2,BF.1,SBGU.2-BF.1
2296,Location 5,Location 4,202,Location 4 - Location 5,4,5,46,91344.85159,Yolo Bypass @ I5,BF.1,Yolo Bypass @ I5-BF.1
2297,Location 5,Location 6,262,Location 6 - Location 5,6,5,2,17.0067982,BF.2,BF.1,BF.2-BF.1
2298,Location 5,Location 44,2256,Location 44 - Location 5,44,5,20,19958.14163,SBE.u,BF.1,SBE.u-BF.1
2299,Location 5,Location 32,1659,Location 32 - Location 5,32,5,47,71373.78196,MAL.8b,BF.1,MAL.8b-BF.1
2300,Location 5,Location 31,1607,Location 31 - Location 5,31,5,47,71299.9792,MAL.8a,BF.1,MAL.8a-BF.1
2301,Location 5,Location 45,2316,Location 45 - Location 5,45,5,28,31967.83177,SBGD.2,BF.1,SBGD.2-BF.1
2302,Location 5,Location 9,461,Location 9 - Location 5,9,5,45,39212.1494,CCH.2,BF.1,CCH.2-BF.1
2303,Location 5,Location 7,314,Location 7 - Location 5,7,5,2,80.91797794,BF.4,BF.1,BF.4-BF.1
2304,Location 5,Location 48,2489,Location 48 - Location 5,48,5,45,37806.61409,STMD.2,BF.1,STMD.2-BF.1
2305,Location 5,Location 22,1139,Location 22 - Location 5,22,5,47,71431.42415,MAL.14,BF.1,MAL.14-BF.1
2306,Location 5,Location 35,1813,Location 35 - Location 5,35,5,45,42630.28104,SACD.1,BF.1,SACD.1-BF.1
2307,Location 5,Location 47,2437,Location 47 - Location 5,47,5,45,37813.75629,STMD.1,BF.1,STMD.1-BF.1
2308,Location 5,Location 40,2050,Location 40 - Location 5,40,5,22,22131.56817,SACU.2,BF.1,SACU.2-BF.1
2309,Location 5,Location 20,1035,Location 20 - Location 5,20,5,47,71299.9792,MAL.12b,BF.1,MAL.12b-BF.1
2310,Location 5,Location 13,652,Location 13 - Location 5,13,5,28,55783.34354,LPS.u,BF.1,LPS.u-BF.1
2311,Location 5,Location 39,1998,Location 39 - Location 5,39,5,22,22137.38341,SACU.1,BF.1,SACU.1-BF.1
2312,Location 5,Location 2,57,Location 2 - Location 5,2,5,5,59620.96181,Yolo Bypass @ Fremont Weir,BF.1,Yolo Bypass @ Fremont Weir-BF.1
2313,Location 5,Location 19,983,Location 19 - Location 5,19,5,47,71192.6128,MAL.12a,BF.1,MAL.12a-BF.1
2314,Location 5,Location 11,548,Location 11 - Location 5,11,5,28,31794.59615,GEO.u,BF.1,GEO.u-BF.1
2315,Location 5,Location 1,5,Location 1 - Location 5,1,5,5,118033.8872,Tisdale Weir,BF.1,Tisdale Weir-BF.1
2316,Location 5,Location 49,2541,Location 49 - Location 5,49,5,45,37912.38737,STMD.3,BF.1,STMD.3-BF.1
2317,Location 5,Location 42,2154,Location 42 - Location 5,42,5,22,22233.17726,SACU.4,BF.1,SACU.4-BF.1
2318,Location 5,Location 36,1865,Location 36 - Location 5,36,5,45,42600.57757,SACD.2,BF.1,SACD.2-BF.1
2319,Location 5,Location 3,108,Location 3 - Location 5,3,5,4,54355.69029,Verona,BF.1,Verona-BF.1
2320,Location 5,Location 15,775,Location 15 - Location 5,15,5,47,71216.31734,MAL.10a,BF.1,MAL.10a-BF.1
2321,Location 5,Location 14,723,Location 14 - Location 5,14,5,47,71138.63566,MAL.1,BF.1,MAL.1-BF.1
2322,Location 5,Location 34,1763,Location 34 - Location 5,34,5,47,52680.52889,MOK.u,BF.1,MOK.u-BF.1
2323,Location 5,Location 33,1711,Location 33 - Location 5,33,5,47,52784.39838,MOK.d,BF.1,MOK.d-BF.1
2324,Location 5,Location 12,600,Location 12 - Location 5,12,5,28,55868.95409,LPS.d,BF.1,LPS.d-BF.1
2325,Location 5,Location 5,209,Location 5 - Location 5,5,5,1,0,BF.1,BF.1,BF.1-BF.1
2326,Location 5,Location 26,1347,Location 26 - Location 5,26,5,47,71086.10415,MAL.4,BF.1,MAL.4-BF.1
2327,Location 5,Location 25,1295,Location 25 - Location 5,25,5,47,71106.14272,MAL.2,BF.1,MAL.2-BF.1
2328,Location 5,Location 10,496,Location 10 - Location 5,10,5,28,31876.45292,GEO.d,BF.1,GEO.d-BF.1
2329,Location 5,Location 29,1503,Location 29 - Location 5,29,5,47,71299.9792,MAL.7a,BF.1,MAL.7a-BF.1
2330,Location 5,Location 16,827,Location 16 - Location 5,16,5,47,71299.9792,MAL.10b,BF.1,MAL.10b-BF.1
2331,Location 5,Location 23,1191,Location 23 - Location 5,23,5,47,71411.43002,MAL.17,BF.1,MAL.17-BF.1
2332,Location 5,Location 30,1555,Location 30 - Location 5,30,5,47,71389.74762,MAL.7b,BF.1,MAL.7b-BF.1
2333,Location 5,Location 27,1399,Location 27 - Location 5,27,5,47,71060.67573,MAL.5,BF.1,MAL.5-BF.1
2334,Location 5,Location 17,879,Location 17 - Location 5,17,5,47,71271.40162,MAL.11a,BF.1,MAL.11a-BF.1
2335,Location 5,Location 21,1087,Location 21 - Location 5,21,5,47,71451.27453,MAL.13,BF.1,MAL.13-BF.1
2336,Location 5,Location 28,1451,Location 28 - Location 5,28,5,47,71015.87561,MAL.6,BF.1,MAL.6-BF.1
2337,Location 5,Location 18,931,Location 18 - Location 5,18,5,47,71359.63822,MAL.11b,BF.1,MAL.11b-BF.1
2338,Location 5,Location 43,2204,Location 43 - Location 5,43,5,20,20056.81811,SBE.d,BF.1,SBE.d-BF.1
2339,Location 5,Location 37,1917,Location 37 - Location 5,37,5,45,42518.69474,SACD.3,BF.1,SACD.3-BF.1
2340,Location 5,Location 24,1243,Location 24 - Location 5,24,5,47,71373.78196,MAL.18,BF.1,MAL.18-BF.1
2341,Location 50,Location 29,1481,Location 29 - Location 50,29,50,25,33396.71521,MAL.7a,STMD.4,MAL.7a-STMD.4
2342,Location 50,Location 31,1585,Location 31 - Location 50,31,50,25,33396.71521,MAL.8a,STMD.4,MAL.8a-STMD.4
2343,Location 50,Location 19,961,Location 19 - Location 50,19,50,25,33289.34881,MAL.12a,STMD.4,MAL.12a-STMD.4
2344,Location 50,Location 16,805,Location 16 - Location 50,16,50,25,33396.71521,MAL.10b,STMD.4,MAL.10b-STMD.4
2345,Location 50,Location 22,1117,Location 22 - Location 50,22,50,25,33528.16016,MAL.14,STMD.4,MAL.14-STMD.4
2346,Location 50,Location 3,125,Location 3 - Location 50,3,50,21,92258.95428,Verona,STMD.4,Verona-STMD.4
2347,Location 50,Location 27,1377,Location 27 - Location 50,27,50,25,33157.41174,MAL.5,STMD.4,MAL.5-STMD.4
2348,Location 50,Location 33,1684,Location 33 - Location 50,33,50,20,32707.76028,MOK.d,STMD.4,MOK.d-STMD.4
2349,Location 50,Location 26,1325,Location 26 - Location 50,26,50,25,33182.84016,MAL.4,STMD.4,MAL.4-STMD.4
2350,Location 50,Location 25,1273,Location 25 - Location 50,25,50,25,33202.87873,MAL.2,STMD.4,MAL.2-STMD.4
2351,Location 50,Location 32,1637,Location 32 - Location 50,32,50,25,33470.51797,MAL.8b,STMD.4,MAL.8b-STMD.4
2352,Location 50,Location 39,1991,Location 39 - Location 50,39,50,15,16945.85907,SACU.1,STMD.4,SACU.1-STMD.4
2353,Location 50,Location 24,1221,Location 24 - Location 50,24,50,25,33470.51797,MAL.18,STMD.4,MAL.18-STMD.4
2354,Location 50,Location 23,1169,Location 23 - Location 50,23,50,25,33508.16604,MAL.17,STMD.4,MAL.17-STMD.4
2355,Location 50,Location 17,857,Location 17 - Location 50,17,50,25,33368.13763,MAL.11a,STMD.4,MAL.11a-STMD.4
2356,Location 50,Location 37,1878,Location 37 - Location 50,37,50,6,4615.430748,SACD.3,STMD.4,SACD.3-STMD.4
2357,Location 50,Location 36,1826,Location 36 - Location 50,36,50,6,4697.313579,SACD.2,STMD.4,SACD.2-STMD.4
2358,Location 50,Location 35,1774,Location 35 - Location 50,35,50,6,4727.017057,SACD.1,STMD.4,SACD.1-STMD.4
2359,Location 50,Location 28,1429,Location 28 - Location 50,28,50,25,33112.61163,MAL.6,STMD.4,MAL.6-STMD.4
2360,Location 50,Location 34,1736,Location 34 - Location 50,34,50,20,32811.62977,MOK.u,STMD.4,MOK.u-STMD.4
2361,Location 50,Location 20,1013,Location 20 - Location 50,20,50,25,33396.71521,MAL.12b,STMD.4,MAL.12b-STMD.4
2362,Location 50,Location 40,2043,Location 40 - Location 50,40,50,15,16940.04383,SACU.2,STMD.4,SACU.2-STMD.4
2363,Location 50,Location 2,73,Location 2 - Location 50,2,50,21,97524.2258,Yolo Bypass @ Fremont Weir,STMD.4,Yolo Bypass @ Fremont Weir-STMD.4
2364,Location 50,Location 46,2358,Location 46 - Location 50,46,50,18,22099.30177,SBGU.2,STMD.4,SBGU.2-STMD.4
2365,Location 50,Location 12,594,Location 12 - Location 50,12,50,22,47331.05084,LPS.d,STMD.4,LPS.d-STMD.4
2366,Location 50,Location 38,1930,Location 38 - Location 50,38,50,6,4615.430748,SACD.4,STMD.4,SACD.4-STMD.4
2367,Location 50,Location 44,2251,Location 44 - Location 50,44,50,15,18938.00652,SBE.u,STMD.4,SBE.u-STMD.4
2368,Location 50,Location 30,1533,Location 30 - Location 50,30,50,25,33486.48363,MAL.7b,STMD.4,MAL.7b-STMD.4
2369,Location 50,Location 50,2549,Location 50 - Location 50,50,50,1,0,STMD.4,STMD.4,STMD.4-STMD.4
2370,Location 50,Location 1,21,Location 1 - Location 50,1,50,21,155937.1512,Tisdale Weir,STMD.4,Tisdale Weir-STMD.4
2371,Location 50,Location 42,2147,Location 42 - Location 50,42,50,15,17041.65292,SACU.4,STMD.4,SACU.4-STMD.4
2372,Location 50,Location 41,2095,Location 41 - Location 50,41,50,15,17059.6738,SACU.3,STMD.4,SACU.3-STMD.4
2373,Location 50,Location 21,1065,Location 21 - Location 50,21,50,25,33548.01054,MAL.13,STMD.4,MAL.13-STMD.4
2374,Location 50,Location 48,2447,Location 48 - Location 50,48,50,3,96.6499018,STMD.2,STMD.4,STMD.2-STMD.4
2375,Location 50,Location 7,330,Location 7 - Location 50,7,50,18,37822.34601,BF.4,STMD.4,BF.4-STMD.4
2376,Location 50,Location 4,161,Location 4 - Location 50,4,50,5,61544.33236,Yolo Bypass @ I5,STMD.4,Yolo Bypass @ I5-STMD.4
2377,Location 50,Location 6,278,Location 6 - Location 50,6,50,18,37920.27079,BF.2,STMD.4,BF.2-STMD.4
2378,Location 50,Location 10,488,Location 10 - Location 50,10,50,20,23648.41939,GEO.d,STMD.4,GEO.d-STMD.4
2379,Location 50,Location 52,2667,Location 52 - Location 50,52,50,15,15312.50041,STMU.2,STMD.4,STMU.2-STMD.4
2380,Location 50,Location 18,909,Location 18 - Location 50,18,50,25,33456.37424,MAL.11b,STMD.4,MAL.11b-STMD.4
2381,Location 50,Location 51,2615,Location 51 - Location 50,51,50,15,15427.98519,STMU.1,STMD.4,STMU.1-STMD.4
2382,Location 50,Location 49,2498,Location 49 - Location 50,49,50,2,9.123382699,STMD.3,STMD.4,STMD.3-STMD.4
2383,Location 50,Location 8,368,Location 8 - Location 50,8,50,4,7129.90806,CCH.1,STMD.4,CCH.1-STMD.4
2384,Location 50,Location 43,2199,Location 43 - Location 50,43,50,15,18839.33005,SBE.d,STMD.4,SBE.d-STMD.4
2385,Location 50,Location 5,226,Location 5 - Location 50,5,50,18,37903.26399,BF.1,STMD.4,BF.1-STMD.4
